address_id,Longitude,Latitude,Start_date,End_date
424,-110.8538578974323,37.3136865611211,2023-07-11,2023-08-07
425,-112.7873070811732,31.85373425177147,2023-04-04,2023-04-26
426,-94.96014485652448,40.88811922412638,2023-09-28,2023-10-20
427,-83.80083716077218,28.21215753579424,2023-10-01,2023-10-26
428,-116.01490725327857,48.05885068558703,2023-08-20,2023-08-21
429,-99.2798833540834,42.692287410335545,2023-08-05,2023-08-20
430,-123.2804989128987,38.6166249516311,2023-01-21,2023-02-09
431,-95.27696593082314,34.59206822127808,2023-12-18,2024-01-11
432,-113.24893080920714,33.86250882455022,2023-12-19,2024-01-09
433,-89.73915061521869,43.16843923946048,2023-03-29,2023-04-12
434,-124.4150279118572,47.748243948518144,2023-10-25,2023-10-29
435,-74.45882003249827,48.20665956407212,2023-09-25,2023-10-06
436,-114.54529539029524,34.20102309219728,2023-03-19,2023-03-28
437,-74.75500333026812,43.20447036985704,2023-08-13,2023-08-18
438,-103.98114209973718,28.84391252359787,2023-09-13,2023-10-01
439,-76.83885091573705,46.53700899162419,2023-02-01,2023-02-22
440,-123.6100692402284,40.28566776868904,2023-02-18,2023-03-01
441,-104.8802209673197,42.298179871948605,2023-07-29,2023-08-25
442,-88.23673998965477,27.81236915349868,2023-02-07,2023-02-22
443,-79.50779125060575,42.36692402034028,2023-12-22,2024-01-14
444,-69.36828074972775,45.72372353960955,2023-04-11,2023-04-22
445,-114.30508229645892,27.395136582882284,2023-11-24,2023-12-14
446,-119.3648720795902,32.54445404956724,2023-02-19,2023-03-08
447,-119.19705258026188,26.36593590597981,2023-07-25,2023-07-28
448,-96.97459813344749,27.274576230463744,2023-08-16,2023-08-23
449,-105.85141690665138,30.75590724452691,2023-12-24,2024-01-18
450,-120.58372036275772,39.02178653616189,2023-12-07,2023-12-13
451,-104.06067980857858,25.376343553308978,2023-04-14,2023-05-13
452,-83.65678697680087,40.16059467742703,2023-06-16,2023-07-02
453,-100.02097264744638,36.34959088318493,2023-12-06,2024-01-03
454,-123.57407215224436,26.78114122229476,2023-05-08,2023-05-25
455,-115.44492130635366,40.92823200992591,2023-02-10,2023-02-22
456,-115.32851242174844,38.94480468244457,2023-08-19,2023-09-13
457,-95.8881772009808,29.553382841154807,2023-03-13,2023-03-21
458,-123.46623037041678,30.48978319410459,2023-06-13,2023-06-22
459,-87.77910440396363,30.093204734644093,2023-11-21,2023-12-15
460,-104.41519517174784,30.86809628689273,2023-10-25,2023-11-19
461,-108.30193117782046,30.24856267204877,2023-01-18,2023-02-05
462,-85.47769643310829,45.46262023420898,2023-09-26,2023-10-09
463,-102.05115452128274,37.61466375793459,2023-01-25,2023-01-31
464,-73.03061817067788,35.71741339705753,2023-12-05,2024-01-03
465,-91.89127147410522,46.62244127135695,2023-09-14,2023-10-03
466,-74.57899422798891,27.24059203419794,2023-05-14,2023-06-02
467,-86.54729007818361,29.511821725827176,2023-08-30,2023-09-21
468,-110.79376966788053,33.10911899502554,2023-08-27,2023-08-28
469,-90.73378627393896,48.5134371873348,2023-04-13,2023-05-09
470,-123.2303836665114,36.747145481219945,2023-01-11,2023-01-29
471,-93.48023847583974,27.43456120914646,2023-10-07,2023-11-02
472,-122.85534610649223,45.95758998946587,2023-08-05,2023-08-18
473,-113.624513951751,30.761473304589007,2023-03-08,2023-03-25
474,-81.75797705873953,36.86050270794907,2023-02-22,2023-03-22
475,-90.8808367649497,31.988050307989518,2023-10-22,2023-11-11
476,-118.4373556373281,34.65109404376452,2023-10-30,2023-11-06
477,-104.5119688401892,37.45384338175838,2023-07-03,2023-07-21
478,-75.88920327691018,29.22449756165448,2023-10-13,2023-10-16
479,-122.38887014352886,41.985865906899285,2023-07-01,2023-07-20
480,-77.50800652962695,35.75858110717803,2023-09-27,2023-10-02
481,-124.11901215454196,41.28112658936047,2023-03-08,2023-03-30
482,-91.5770056168949,37.00513975071968,2023-11-26,2023-12-24
483,-76.74344372109518,30.6662368125666,2023-01-30,2023-01-31
484,-111.03451827976478,40.114538380374704,2023-11-14,2023-12-12
485,-85.58798509200514,32.71607289532122,2023-06-02,2023-07-01
486,-109.98030088334514,44.5909189776152,2023-03-14,2023-03-26
487,-121.08170578271051,27.198864352190817,2023-06-25,2023-07-13
488,-69.22146809965713,45.79116739596366,2023-07-18,2023-07-30
489,-72.80713225121511,45.6717114435954,2023-11-30,2023-12-04
490,-102.07348057207942,25.39527803284725,2023-02-26,2023-03-27
491,-71.53059971062413,42.38000901952111,2023-02-27,2023-03-03
492,-109.09280320062793,44.22369322131463,2023-12-27,2024-01-11
493,-108.42453961884117,39.62686698525782,2023-04-15,2023-05-05
494,-81.05044481926657,36.01670114295901,2023-10-05,2023-10-07
495,-88.97336148652806,38.59723848937629,2023-10-14,2023-10-29
496,-114.87497349148651,38.74953636808527,2023-08-15,2023-09-12
497,-90.06572886861204,36.15339853928189,2023-08-10,2023-08-20
498,-73.86481384454973,39.19100798734089,2023-03-15,2023-03-16
499,-87.43413769016948,46.15313348799452,2023-01-02,2023-01-12
500,-114.67677367527384,29.900316081152376,2023-02-02,2023-02-12
501,-97.32185449743412,33.72157537402015,2023-11-06,2023-11-21
502,-107.29893878167492,48.813454717453936,2023-07-12,2023-07-23
503,-114.4468455975439,47.22044371207798,2023-02-09,2023-03-01
504,-87.65149289872564,34.052452137975884,2023-01-12,2023-02-07
505,-100.90196937494936,43.163901570251504,2023-01-24,2023-02-01
506,-77.20428949147554,37.75380081836421,2023-01-15,2023-01-26
507,-85.09611665306255,32.869955422556664,2023-07-01,2023-07-16
508,-81.37648405357817,44.8332791687887,2023-12-30,2024-01-07
509,-72.83071742446643,37.61436442162514,2023-12-30,2024-01-24
510,-101.23964495059062,47.98340748346693,2023-02-09,2023-03-01
511,-97.43922098641218,31.660866814787227,2023-07-15,2023-08-05
512,-80.67315932265551,29.06387059714994,2023-09-15,2023-10-04
513,-88.9308869971515,26.50765126702524,2023-12-30,2024-01-27
514,-91.6814412711759,36.59941814267784,2023-07-20,2023-07-28
515,-78.75349875128401,47.94374186373646,2023-09-23,2023-10-12
516,-101.3580051954748,43.28152243234213,2023-07-07,2023-07-19
517,-104.7632948245036,32.86564366617971,2023-10-30,2023-11-22
518,-99.5147291791296,46.88837393658712,2023-09-06,2023-09-08
519,-85.1548894707751,42.00634802655065,2023-09-14,2023-09-15
520,-77.54526387607388,45.46441191075763,2023-07-01,2023-07-18
521,-89.49008465284103,46.302910917567296,2023-01-07,2023-01-11
522,-86.59085036083336,26.65019300450456,2023-04-30,2023-05-10
523,-111.68220629235498,41.62544315159565,2023-11-14,2023-12-02
524,-106.55204711845954,25.80098543194496,2023-02-24,2023-03-01
525,-110.87436657837134,36.690362967866506,2023-03-24,2023-04-01
526,-92.9194495070476,35.326709696374465,2023-06-28,2023-07-02
527,-84.46765790473773,47.7753328410039,2023-07-30,2023-08-14
528,-73.72407052978798,48.86021445010997,2023-04-11,2023-04-21
529,-84.1109996690868,39.61302834046076,2023-01-31,2023-02-07
530,-86.34008004937208,37.89256759969139,2023-10-20,2023-10-31
531,-112.07838367130113,29.650406601514938,2023-04-29,2023-05-01
532,-104.28413712936256,39.23838143443772,2023-07-15,2023-07-28
533,-108.44775255104584,40.6633358902888,2023-02-18,2023-03-13
534,-110.69142926634908,27.92648244152348,2023-11-18,2023-11-26
535,-67.14994368427286,39.77493284011717,2023-04-14,2023-05-04
536,-88.52473989241372,37.05755745158689,2023-04-24,2023-05-10
537,-108.25008491530431,45.15212289513833,2023-07-31,2023-08-19
538,-98.6274289476328,27.07857700367185,2023-10-09,2023-10-24
539,-71.33512393136976,26.29602192195936,2023-06-28,2023-07-17
540,-115.9264509409143,38.46501735499133,2023-01-29,2023-02-13
541,-99.05256523473386,31.811522204967837,2023-03-30,2023-04-09
542,-105.50682165135876,37.715301766791285,2023-11-03,2023-11-22
543,-67.47083348614971,29.88792244330198,2023-10-25,2023-11-23
544,-112.27743929788664,38.03025112787759,2023-04-26,2023-04-30
545,-87.76466565056052,33.39085673612403,2023-11-18,2023-12-12
546,-108.5857069249096,31.00764329483479,2023-05-27,2023-06-15
547,-75.31797923225051,38.59878713107116,2023-01-15,2023-01-31
548,-89.06030252894766,31.666560584343976,2023-03-19,2023-04-06
549,-113.66997332516893,27.354312150298306,2023-02-04,2023-02-10
550,-71.32736631627229,28.871040940230365,2023-12-23,2024-01-19
551,-85.77667487507074,35.83880113043901,2023-12-09,2024-01-05
552,-71.15264449899746,36.84031733858977,2023-02-03,2023-02-07
553,-114.12456885689365,46.96233493775137,2023-11-05,2023-11-26
554,-77.65090159488932,45.95154272516746,2023-04-24,2023-05-19
555,-99.6602679843106,42.42936507075,2023-05-06,2023-05-31
556,-86.73075075214797,29.131253345105627,2023-01-09,2023-02-02
557,-110.71281243966972,33.05452115021872,2023-10-26,2023-10-29
558,-123.67975106491951,42.65940534551199,2023-06-28,2023-07-01
559,-108.82396839364324,45.31873937266904,2023-11-10,2023-11-21
560,-99.22235013898424,39.58661665339967,2023-05-10,2023-06-09
561,-77.04150695722473,33.3719297633515,2023-08-05,2023-08-26
562,-79.63226169369835,48.6288617396079,2023-06-29,2023-07-11
563,-106.1623229503855,29.142799612406044,2023-08-20,2023-09-16
564,-120.81006456150956,36.65850041683875,2023-08-02,2023-08-04
565,-67.35857245645607,29.08594839449192,2023-02-26,2023-03-08
566,-72.00821525515525,31.76377808221584,2023-12-07,2024-01-06
567,-85.87437027891173,33.547267934192185,2023-06-26,2023-07-05
568,-100.3401824369009,44.31047216939344,2023-06-14,2023-07-01
569,-104.40933319146828,47.27672019013491,2023-03-09,2023-03-23
570,-98.80629375416784,34.28084442302304,2023-05-11,2023-06-09
571,-119.69554253051804,32.59964500029866,2023-05-30,2023-06-16
572,-79.51199385300195,34.32461536386167,2023-02-02,2023-02-11
573,-88.77967350126386,32.59851700140245,2023-09-15,2023-10-06
574,-96.58075097676992,39.908854237306585,2023-05-25,2023-06-24
575,-88.61874687198713,31.55315202444975,2023-04-27,2023-05-08
576,-98.45336719691196,36.69367252155288,2023-01-21,2023-02-06
577,-117.7984131017974,26.07324861733302,2023-03-25,2023-04-02
578,-118.37717675954796,37.94363404012172,2023-05-29,2023-06-14
579,-68.53600693618952,32.55116755329854,2023-05-01,2023-05-30
580,-121.5036170673064,40.337790583323,2023-08-08,2023-08-16
581,-67.99392344794535,36.17059989744431,2023-05-02,2023-05-23
582,-67.61717664884598,45.74155247859295,2023-03-12,2023-04-07
583,-124.47084143855594,40.816429424266985,2023-09-16,2023-09-25
584,-94.33369112085008,31.279348729278443,2023-07-29,2023-07-30
585,-122.5301484170344,46.77120553560963,2023-09-28,2023-10-01
586,-93.39957075287192,37.53792234783673,2023-02-21,2023-03-22
587,-91.55670994495836,30.68951675718403,2023-12-21,2024-01-14
588,-84.60734839944169,25.80082340480229,2023-11-25,2023-11-26
589,-87.40499365547882,30.22174705135155,2023-01-19,2023-01-30
590,-86.77711170410372,37.41354441141122,2023-12-23,2023-12-29
591,-97.5159953628026,48.980544497845216,2023-12-11,2024-01-06
592,-74.42107679131354,35.331455767890375,2023-02-19,2023-03-18
593,-97.89125546525888,28.888796450851885,2023-01-30,2023-02-17
594,-91.22593299464322,38.02676009926152,2023-05-08,2023-05-11
595,-101.76412439505492,44.11678990884486,2023-05-29,2023-06-21
596,-75.34505786938762,47.88709551898559,2023-05-14,2023-06-10
597,-100.46916801371388,39.51348923262775,2023-04-06,2023-04-25
598,-121.64253346254804,35.212745616455635,2023-04-29,2023-05-08
599,-103.5672284658708,25.40490325063873,2023-05-28,2023-06-16
600,-109.10630708462672,41.37955212702132,2023-04-18,2023-04-28
601,-91.21332033296724,47.92005586615407,2023-07-05,2023-07-17
602,-115.77923714417815,47.92852399019553,2023-09-06,2023-09-25
603,-76.21622041326177,34.37697072192191,2023-11-24,2023-12-02
604,-71.23830564948254,28.494419144879988,2023-12-01,2023-12-06
605,-87.78488497078453,42.14229613823712,2023-11-23,2023-12-12
606,-92.78087482955928,37.92799272119497,2023-12-01,2023-12-28
607,-116.64504096315224,46.230659680730135,2023-05-18,2023-06-01
608,-87.15847768921073,40.41532604737152,2023-12-29,2024-01-26
609,-118.02692860677028,25.00431243356148,2023-11-15,2023-11-30
610,-96.26219817088864,34.0946218362217,2023-02-18,2023-02-20
611,-103.39645005574135,38.97479929642759,2023-04-02,2023-04-27
612,-89.34537536970731,41.81604538635472,2023-12-23,2024-01-10
613,-81.86336174661119,31.29845613970543,2023-12-29,2024-01-23
614,-96.53100051418976,46.68086585805177,2023-05-04,2023-05-24
615,-110.66554967935112,34.30277057069934,2023-02-28,2023-03-08
616,-88.48034790876093,41.50478801731074,2023-08-16,2023-08-19
617,-67.08776679036254,33.77851765710638,2023-01-30,2023-02-08
618,-113.03931131777344,36.38323655339887,2023-12-24,2024-01-22
619,-100.3393790921265,31.054807998654372,2023-11-29,2023-12-06
620,-69.9482188028677,37.58402579016594,2023-09-25,2023-10-10
621,-94.39387630977588,38.91345081683535,2023-12-02,2023-12-19
622,-78.2136960436149,38.27359772115385,2023-05-30,2023-06-22
623,-80.84047733727269,39.36758413693237,2023-05-01,2023-05-18
624,-81.67732651482035,45.40463948919659,2023-02-18,2023-03-11
625,-86.52478893502584,36.277918522786166,2023-11-30,2023-12-18
626,-73.78793196481051,33.025568605140144,2023-04-18,2023-05-01
627,-83.1717080057322,29.54705522763566,2023-04-05,2023-04-14
628,-67.73472805428034,44.709757794928,2023-04-07,2023-04-12
629,-75.48112196010865,25.974413320763997,2023-12-08,2024-01-07
630,-73.05201197469427,27.2353991219105,2023-02-17,2023-03-14
631,-114.17345885563128,43.38034277116333,2023-08-12,2023-09-11
632,-84.79694828713048,27.91133315569662,2023-05-15,2023-05-17
633,-76.3753539111252,38.91835735991353,2023-06-19,2023-06-26
634,-92.23199862946962,46.53189923431884,2023-11-05,2023-11-07
635,-74.91019188925105,47.91835234961252,2023-04-23,2023-04-29
636,-81.91248887357709,30.08827084453348,2023-06-12,2023-06-28
637,-123.60815601460986,40.38862635018639,2023-07-25,2023-08-18
638,-100.47074259944182,38.58356924543031,2023-06-30,2023-07-26
639,-90.99313751147326,38.09767674509875,2023-11-10,2023-11-16
640,-118.46459010776252,26.53401770236541,2023-03-22,2023-04-14
641,-120.9655409755727,35.2988102348487,2023-08-21,2023-09-12
642,-94.09590052954582,44.42704503446671,2023-05-30,2023-06-23
643,-94.79436316809496,30.70691292647597,2023-09-08,2023-09-25
644,-92.43384475437068,28.883694058224695,2023-11-02,2023-11-29
645,-115.65745038900724,46.58978787192562,2023-11-03,2023-11-29
646,-71.27043390131306,33.73146347033077,2023-02-22,2023-02-26
647,-78.03351848230028,26.686020222018985,2023-02-23,2023-03-24
648,-73.64671646342734,33.304818557184795,2023-07-25,2023-08-19
649,-104.99028857858367,34.57324352275753,2023-01-11,2023-01-12
650,-79.58633306550794,48.34856461101196,2023-06-11,2023-06-24
651,-89.33182529817702,31.994447946483604,2023-12-24,2024-01-21
652,-71.99642246521857,26.37991043668168,2023-12-01,2023-12-23
653,-121.70816962971524,31.190283072383064,2023-06-18,2023-06-24
654,-67.2400024439004,29.2805854634207,2023-09-03,2023-09-07
655,-100.73279934717812,32.15381419353648,2023-01-06,2023-01-27
656,-121.58865837982133,43.33616921131123,2023-07-06,2023-07-17
657,-71.56983801517214,32.67626971485536,2023-10-28,2023-11-21
658,-107.46079028043562,43.849751823537886,2023-11-19,2023-12-15
659,-82.94012062402106,41.23718614340538,2023-01-27,2023-02-22
660,-112.81287242839149,46.55804260056637,2023-03-14,2023-04-02
661,-117.91400015824152,32.349835093814875,2023-06-18,2023-06-25
662,-93.72113995978371,43.50190737269632,2023-09-09,2023-10-08
663,-109.30746604934212,37.7916173255625,2023-05-28,2023-06-18
664,-74.3320218179716,39.53071323727137,2023-06-13,2023-06-24
665,-82.36427278898017,37.41517850540959,2023-05-28,2023-06-17
666,-118.98967812410083,48.9594415176245,2023-08-11,2023-09-04
667,-97.50411622463696,27.867349926854445,2023-09-21,2023-10-09
668,-118.71458390881384,27.942582603278616,2023-12-12,2023-12-17
669,-93.46141312474415,48.42519358679747,2023-10-27,2023-11-16
670,-86.42016419016436,37.01506481617223,2023-02-11,2023-03-01
671,-75.44483332398886,28.824303606860568,2023-11-11,2023-11-27
672,-73.61254682658516,29.28728203115276,2023-11-11,2023-11-16
673,-122.47511010248954,31.366825101175053,2023-04-15,2023-05-13
674,-68.30034317992715,28.425538022008062,2023-09-19,2023-10-17
675,-119.30643015818198,36.88975623164091,2023-01-04,2023-01-07
676,-74.31837181158787,35.95263082223433,2023-10-11,2023-11-06
677,-75.44652127747301,25.88865801861897,2023-09-14,2023-09-17
678,-104.0269401206755,26.574997947995158,2023-11-02,2023-11-03
679,-100.4736309437148,40.73408671357481,2023-01-12,2023-02-07
680,-76.62021916571692,32.98179657563086,2023-09-18,2023-10-13
681,-98.85509709068393,35.529644867875405,2023-10-03,2023-10-12
682,-115.36483267408002,44.27383128928389,2023-05-23,2023-06-13
683,-91.65291773690988,39.92629915634202,2023-08-07,2023-09-06
684,-84.58739375674007,39.292378389264485,2023-02-24,2023-03-20
685,-67.85561107437084,34.26239223625403,2023-07-24,2023-08-23
686,-112.62894451622503,47.81027352134578,2023-06-26,2023-07-11
687,-109.20939855597348,35.386190235051515,2023-10-16,2023-10-31
688,-101.73380806721129,45.01715718161336,2023-08-02,2023-08-11
689,-83.31455278257508,48.47286982093489,2023-04-26,2023-05-14
690,-107.15770264392566,37.86719276611634,2023-11-15,2023-11-25
691,-111.65152083812822,30.99903994752888,2023-06-28,2023-07-27
692,-100.30055259676595,26.204945437805787,2023-01-12,2023-02-09
693,-123.9255759579401,34.58210184526373,2023-11-13,2023-11-15
694,-93.19605142752,41.1293635534121,2023-10-17,2023-11-03
695,-109.16785059622497,40.36142511292434,2023-06-17,2023-07-02
696,-118.85235960456308,42.68256451638265,2023-11-02,2023-11-27
697,-102.12712613643892,44.39297147051303,2023-04-18,2023-05-12
698,-122.89017590150594,39.2532603201829,2023-05-21,2023-06-15
699,-87.40835802991828,27.00655906867446,2023-02-13,2023-02-28
700,-83.92143274547117,42.32540686306084,2023-01-24,2023-02-03
701,-102.02840196621884,44.33976867041002,2023-10-31,2023-11-27
702,-79.03073876641642,33.96788960492833,2023-02-14,2023-02-15
703,-113.44499811155612,33.87940090538261,2023-12-18,2024-01-08
704,-77.4053488043073,36.45149905588751,2023-01-22,2023-02-18
705,-69.31460858589523,28.97105806128155,2023-11-14,2023-11-18
706,-88.63531471409493,41.25186448505615,2023-08-14,2023-09-02
707,-114.12860770575016,38.617590197116186,2023-12-20,2024-01-15
708,-123.92018020279606,46.72492536274552,2023-10-13,2023-10-20
709,-115.73572971699112,34.63851342257128,2023-04-14,2023-05-07
710,-104.5244254701009,25.541635624881437,2023-10-26,2023-11-22
711,-120.77412713847116,38.70063633955425,2023-09-03,2023-10-02
712,-96.68590817699308,29.61552884234813,2023-02-16,2023-02-27
713,-107.4364468938292,48.21577968744404,2023-03-03,2023-03-22
714,-110.00751064582312,47.41924769702533,2023-11-17,2023-11-18
715,-99.96947991537634,35.918355741066534,2023-09-01,2023-09-17
716,-108.45687078433107,33.957120101667854,2023-12-01,2023-12-28
717,-103.84072995620616,41.17377499051267,2023-07-24,2023-08-14
718,-110.67133413146227,46.25098934566832,2023-03-04,2023-03-11
719,-84.43455478055887,25.548427987302592,2023-07-25,2023-08-13
720,-99.40564967475228,47.55596864966667,2023-06-15,2023-06-16
721,-83.63162809097685,43.81088769688442,2023-10-14,2023-10-19
722,-101.54314486450562,27.16618114982138,2023-10-09,2023-10-13
723,-120.98400904883242,38.90597616443727,2023-06-08,2023-06-12
724,-122.64258317253967,37.65436263069783,2023-02-12,2023-02-26
725,-100.91519710332906,47.873500895240426,2023-12-10,2023-12-22
726,-70.01733900941892,25.503294550899295,2023-07-01,2023-07-14
727,-86.27635423985035,46.84644601314606,2023-01-07,2023-01-12
728,-111.82146162909306,47.710222431323416,2023-11-29,2023-12-21
729,-109.49624806328656,42.68473341590785,2023-04-15,2023-04-20
730,-111.69497598710691,42.84646038572126,2023-09-04,2023-10-03
731,-108.7746007182872,28.9052102810966,2023-07-06,2023-07-27
732,-114.56095216175186,40.40001462928484,2023-04-04,2023-04-13
733,-95.19666864482286,37.74886527209535,2023-11-11,2023-11-18
734,-69.11216342607472,42.84060919697247,2023-05-01,2023-05-08
735,-100.95475013317446,29.881905225780468,2023-11-10,2023-11-19
736,-73.78978561452433,28.334543606210666,2023-09-04,2023-09-30
737,-71.16602203851753,40.02836549960495,2023-04-01,2023-04-20
738,-76.76009838480444,32.51569219291311,2023-05-02,2023-05-20
739,-102.75216197001438,45.63112084174289,2023-08-06,2023-08-28
740,-78.89418567581217,35.49935888077047,2023-09-09,2023-09-16
741,-72.5859142341445,25.892209048961444,2023-04-24,2023-05-21
742,-93.64573361610388,33.45516750539028,2023-09-23,2023-10-19
743,-117.16802369315025,27.73192731057019,2023-10-22,2023-11-05
744,-73.41263242151207,29.74499071925809,2023-10-30,2023-11-14
745,-68.50202583267632,47.057833454933736,2023-04-07,2023-05-04
746,-85.84446739987094,47.583415973962005,2023-02-04,2023-03-05
747,-90.02950593064418,25.00870882911528,2023-04-30,2023-05-20
748,-94.9508267520418,45.11317470833168,2023-09-10,2023-10-08
749,-80.3712933953033,32.23365378652699,2023-02-17,2023-02-23
750,-112.048401627435,36.105233734736494,2023-05-29,2023-06-15
751,-91.00078579200488,25.05561727005662,2023-06-28,2023-07-27
752,-68.50265927271406,46.815492903795175,2023-07-29,2023-08-07
753,-76.2748953339225,41.23340219660005,2023-01-21,2023-02-02
754,-98.53893493573936,28.26455527934997,2023-07-14,2023-08-13
755,-95.97271090137126,33.117156383259584,2023-04-09,2023-04-17
756,-120.76468623382571,43.5107763148032,2023-03-20,2023-04-12
757,-93.10559319753662,45.22864684947973,2023-11-28,2023-12-19
758,-107.33282535378196,47.04854877660106,2023-02-23,2023-03-01
759,-108.7468794988094,31.011083151195933,2023-11-28,2023-12-03
760,-87.04212352309783,39.36597036660692,2023-01-14,2023-01-19
761,-95.84297940209208,45.586745217189005,2023-01-09,2023-01-13
762,-110.56141717481844,27.82927177572233,2023-12-23,2024-01-02
763,-93.30474075670912,26.95150543878424,2023-10-13,2023-11-01
764,-86.74787949453975,32.27905150912102,2023-12-24,2024-01-15
765,-88.21013066481648,42.60988410862084,2023-01-01,2023-01-12
766,-105.36073457675614,43.19406910134802,2023-04-30,2023-05-08
767,-106.09939826299428,39.69866859747769,2023-10-20,2023-11-03
768,-81.33572254663325,34.58895461435473,2023-07-06,2023-07-30
769,-94.78445846955243,48.79057056344665,2023-01-06,2023-01-27
770,-81.716919347284,41.15914469487227,2023-01-12,2023-02-11
771,-69.22108567623022,29.568759389914128,2023-09-05,2023-09-10
772,-107.93884297429804,46.546078805448566,2023-03-11,2023-03-28
773,-82.51061949672533,41.7862816825591,2023-12-15,2023-12-26
774,-112.97770976791816,31.15456869815884,2023-01-18,2023-01-24
775,-69.82989668754652,48.75670333441195,2023-02-02,2023-02-03
776,-73.6061942401592,47.32594610240267,2023-11-09,2023-11-15
777,-96.3175260940302,45.5541338967701,2023-10-04,2023-10-31
778,-105.85459604930122,35.26753277624508,2023-06-15,2023-06-16
779,-108.22253346727317,46.25570098078752,2023-01-20,2023-01-21
780,-101.39115304189032,32.47914877549775,2023-04-01,2023-04-19
781,-80.35969018447867,46.36591471322974,2023-11-09,2023-12-08
782,-118.51437092892112,38.036058129241454,2023-03-05,2023-03-21
783,-85.92731777844926,33.218075186019256,2023-09-05,2023-09-16
784,-123.31900835348578,43.31699011688831,2023-02-19,2023-03-16
785,-73.97125701696721,26.382780743939687,2023-09-16,2023-10-06
786,-66.59441766370247,44.90880684697173,2023-08-07,2023-08-13
787,-82.37372067477392,42.13010300375728,2023-02-23,2023-02-28
788,-81.76419117683099,44.4773272192729,2023-07-04,2023-07-30
789,-78.7744878194156,35.68183129045969,2023-12-01,2023-12-02
790,-69.6861922443421,29.779909943174182,2023-05-01,2023-05-08
791,-115.21109249827376,47.06341746454264,2023-10-02,2023-10-07
792,-74.92213819647313,34.27979596700625,2023-05-16,2023-06-15
793,-104.63387133891086,34.22640896918964,2023-03-08,2023-03-29
794,-75.67641480614661,44.6853441830416,2023-04-30,2023-05-07
795,-95.23982875337282,39.09066798729642,2023-12-15,2024-01-12
796,-85.48982767648889,42.52530748333334,2023-06-28,2023-07-02
797,-117.77990533601256,35.032342041238564,2023-01-03,2023-01-15
798,-119.64232048222466,45.03337221601542,2023-12-21,2023-12-24
799,-79.9930894589032,48.51502760719326,2023-09-14,2023-10-07
800,-101.90421268996568,40.109903686002085,2023-12-25,2024-01-10
801,-109.78978725718132,32.34778125027296,2023-10-12,2023-10-29
802,-88.50765593902771,33.773119418854435,2023-05-17,2023-05-25
803,-99.43624386148396,32.96793404436023,2023-08-22,2023-09-03
804,-98.2405411627058,48.34848087933806,2023-07-21,2023-08-05
805,-110.97173281020667,37.26408798109693,2023-08-06,2023-08-23
806,-119.5224746510506,46.310661535924766,2023-03-30,2023-04-15
807,-82.25261627373797,40.1950217566398,2023-12-29,2024-01-27
808,-90.83582501559012,34.48279921499581,2023-03-17,2023-04-11
809,-75.78283596547642,45.57456723084689,2023-10-05,2023-10-19
810,-107.42749134858792,45.2163689801447,2023-08-15,2023-09-11
811,-118.1580066560895,38.49347130079721,2023-01-26,2023-02-13
812,-76.68946893220766,38.688184415610976,2023-09-14,2023-10-12
813,-108.0202198248914,39.38300217404104,2023-05-11,2023-05-15
814,-73.29489398083642,45.12691139901621,2023-11-27,2023-12-26
815,-117.85819443342078,36.20184050025546,2023-09-23,2023-10-13
816,-67.95944791522285,32.45385953323647,2023-05-13,2023-06-10
817,-85.84418332015562,42.29726972116809,2023-06-09,2023-06-25
818,-78.74728299110706,44.23797362368806,2023-08-03,2023-08-07
819,-101.5298185875832,27.849806585335102,2023-05-04,2023-06-01
820,-78.27739794022833,44.181704684504425,2023-06-22,2023-07-16
821,-75.37940939124547,48.57881315927313,2023-10-11,2023-11-09
822,-89.8887663460421,38.13720326196135,2023-02-16,2023-03-07
823,-87.63510127320458,27.64495831049679,2023-02-21,2023-02-23
824,-123.7893982956108,32.03497209023692,2023-04-29,2023-05-11
825,-94.03308669001166,35.965788389144976,2023-03-08,2023-03-25
826,-87.02762004155852,29.64867669008521,2023-03-04,2023-03-06
827,-69.91458747150236,42.615975996923694,2023-05-11,2023-06-10
828,-124.26209727630813,42.007693015312206,2023-10-01,2023-10-19
829,-100.77718694480262,46.102761664421735,2023-11-05,2023-11-23
830,-110.065354143882,29.46044458559624,2023-09-20,2023-10-09
831,-110.32425438187263,39.20961352858983,2023-06-11,2023-07-11
832,-79.10102343307207,32.01105406954722,2023-02-11,2023-02-18
833,-102.4091624471104,45.96283538589971,2023-07-04,2023-07-27
834,-120.80113440251156,28.240620632979635,2023-10-10,2023-10-13
835,-94.63267335196832,27.796193654901103,2023-08-11,2023-08-31
836,-67.67769661210478,38.11879280295664,2023-12-27,2024-01-03
837,-115.52495503836482,42.56236129665396,2023-01-21,2023-02-11
838,-116.28874698259796,34.28643606837631,2023-04-28,2023-05-24
839,-88.86340683462598,42.10290771123836,2023-06-15,2023-06-26
840,-114.36264024268492,35.99650204174489,2023-06-30,2023-07-10
841,-78.59405573991205,39.11457354861352,2023-03-05,2023-03-20
842,-114.38975684212528,43.5570786932654,2023-12-18,2024-01-07
843,-66.74272360502377,46.63452097635548,2023-04-25,2023-04-28
844,-119.24627602798728,26.843031012572617,2023-08-11,2023-08-25
845,-91.03886087576714,35.54139870487279,2023-12-03,2023-12-08
846,-106.79812470950904,31.336585653492968,2023-12-09,2023-12-14
