address_id,Longitude,Latitude,Start_date,End_date
602,-69.57392,41.833809,20250107,20250208
603,-120.384337,43.229852,20250318,20250322
604,-92.37742,26.092338,20250122,20250311
605,-123.526603,29.96732,20250115,20250116
606,-75.26723,29.474449,20250209,20250224
607,-77.253595,33.684299,20250221,20250321
608,-121.957122,37.98775,20250114,20250216
609,-110.517384,42.757568,20250125,20250207
610,-107.467772,29.241025,20250302,20250308
611,-78.683122,42.000204,20250306,20250319
612,-74.659504,43.373854,20250131,20250225
613,-116.572915,36.097271,20250129,20250301
614,-83.248385,40.431057,20250111,20250315
615,-90.783766,27.71647,20250119,20250224
616,-70.345712,45.866876,20250323,20250325
617,-67.163871,41.880897,20250316,20250316
618,-69.53992,45.776299,20250130,20250316
619,-72.364013,40.276817,20250325,20250329
620,-70.843761,39.575196,20250215,20250317
621,-116.965712,26.259493,20250113,20250314
622,-92.143734,47.503937,20250226,20250316
623,-91.063703,44.966802,20250318,20250329
624,-106.851682,47.827802,20250203,20250330
625,-84.693267,43.840186,20250326,20250326
626,-75.826879,39.029301,20250315,20250326
627,-104.679319,41.543978,20250208,20250220
628,-81.520158,25.017612,20250119,20250214
629,-124.131014,39.013985,20250222,20250328
630,-83.324507,47.882118,20250214,20250215
631,-100.860219,35.154268,20250112,20250210
632,-86.387512,44.532436,20250216,20250302
633,-105.944168,43.167107,20250318,20250331
634,-120.978758,25.260701,20250205,20250213
635,-99.782534,48.927029,20250127,20250329
636,-71.478062,32.652676,20250113,20250313
637,-85.004395,48.104279,20250115,20250320
638,-81.305405,45.488066,20250323,20250323
639,-88.788734,24.824226,20250205,20250306
640,-112.935089,48.456215,20250224,20250317
641,-71.855721,43.800811,20250224,20250306
642,-106.824999,28.503006,20250107,20250201
643,-101.666625,41.582855,20250128,20250320
644,-71.786183,25.085649,20250317,20250330
645,-111.537044,26.885819,20250217,20250306
646,-71.683537,43.686969,20250108,20250122
647,-91.218165,37.313225,20250215,20250217
648,-86.121917,31.354137,20250313,20250325
649,-101.772283,37.607094,20250112,20250128
650,-76.269381,33.081456,20250220,20250313
651,-123.187563,42.558822,20250327,20250327
652,-68.539294,40.019181,20250315,20250331
653,-91.746024,24.639629,20250210,20250324
654,-91.24574,39.52307,20250322,20250326
655,-86.393194,26.425982,20250213,20250327
656,-79.664489,49.285779,20250206,20250324
657,-94.940291,34.782391,20250319,20250329
658,-107.474108,28.830977,20250317,20250322
659,-85.310428,37.992826,20250124,20250321
660,-95.490869,39.825865,20250304,20250326
661,-71.833782,39.104316,20250327,20250331
662,-99.523771,44.813075,20250302,20250306
663,-96.920499,27.145143,20250108,20250304
664,-107.57774,25.428615,20250225,20250322
665,-79.827041,34.430999,20250313,20250325
666,-98.652878,38.493393,20250323,20250331
667,-109.846799,41.886593,20250205,20250225
668,-112.140381,37.083159,20250125,20250317
669,-109.606925,39.923727,20250328,20250330
670,-122.721764,36.959582,20250129,20250212
671,-120.730742,31.62711,20250209,20250308
672,-72.015102,43.362114,20250222,20250303
673,-112.164073,37.741192,20250324,20250328
674,-96.701505,45.5609,20250107,20250322
675,-113.520734,32.246006,20250305,20250306
676,-120.950064,45.26964,20250115,20250120
677,-88.485641,44.665196,20250318,20250323
678,-99.692168,35.060942,20250118,20250118
679,-68.19098,30.448227,20250305,20250327
680,-71.709125,31.687781,20250131,20250325
681,-84.888783,42.517483,20250322,20250323
682,-107.002447,44.214487,20250119,20250219
683,-114.169832,31.285904,20250302,20250315
684,-73.252206,28.612559,20250127,20250226
685,-76.581848,43.710445,20250209,20250210
686,-72.942603,44.423117,20250326,20250329
687,-73.558104,44.021089,20250301,20250311
688,-72.546174,25.120744,20250125,20250319
689,-100.294446,31.137141,20250317,20250319
690,-73.381897,42.916588,20250323,20250329
691,-68.66857,43.714291,20250115,20250127
692,-81.670973,42.482133,20250309,20250314
693,-82.344425,30.654007,20250316,20250320
694,-99.296242,37.644558,20250107,20250313
695,-75.396,26.467199,20250313,20250326
696,-124.761971,34.847264,20250308,20250325
697,-80.914083,38.854229,20250203,20250301
698,-120.535431,38.365288,20250115,20250119
699,-93.278563,32.849074,20250311,20250319
700,-68.651776,25.635535,20250206,20250309
701,-105.525496,25.822469,20250113,20250212
702,-79.391188,48.294755,20250112,20250319
703,-121.498557,25.582758,20250303,20250308
704,-114.661881,49.198698,20250214,20250302
705,-93.502201,38.956699,20250102,20250303
706,-91.197569,25.049312,20250324,20250330
707,-73.884708,43.344812,20250319,20250328
708,-67.634663,34.374571,20250124,20250125
709,-78.232929,25.461697,20250331,20250331
710,-119.552372,46.370643,20250210,20250331
711,-98.21726,39.178979,20250326,20250329
712,-92.704834,36.661109,20250322,20250326
713,-91.45115,30.078446,20250112,20250316
714,-74.784051,25.975938,20250213,20250215
715,-109.585835,33.399552,20250115,20250303
716,-84.494082,48.640293,20250106,20250210
717,-122.055398,26.718352,20250318,20250324
718,-124.996731,48.394048,20250329,20250331
719,-94.835297,30.206685,20250217,20250222
720,-98.208559,41.926292,20250116,20250201
721,-84.717643,47.10975,20250113,20250130
722,-96.241539,30.212162,20250210,20250320
723,-113.117283,38.289204,20250323,20250326
724,-123.673704,37.256165,20250202,20250224
725,-86.874085,32.146085,20250105,20250219
726,-86.323978,45.554231,20250105,20250124
727,-122.513822,42.607953,20250216,20250322
728,-119.529227,43.857116,20250224,20250323
729,-123.692956,26.83337,20250313,20250325
730,-124.673366,46.914884,20250313,20250329
731,-111.962964,40.451003,20250103,20250313
732,-76.343356,29.783597,20250318,20250322
733,-89.089682,33.760409,20250101,20250210
734,-68.479332,34.565718,20250329,20250330
735,-84.061387,43.8948,20250205,20250311
736,-99.682955,28.68008,20250321,20250322
737,-119.360026,39.09518,20250219,20250315
738,-106.178531,48.815874,20250122,20250129
739,-75.827732,46.013238,20250303,20250325
740,-106.16548,29.075865,20250320,20250324
741,-117.585893,39.894107,20250123,20250213
742,-102.627227,41.845735,20250106,20250206
743,-81.755171,42.897499,20250323,20250323
744,-100.018708,45.767142,20250305,20250310
745,-85.751716,27.869117,20250217,20250330
746,-77.543245,45.332093,20250209,20250318
747,-85.926639,33.833635,20250204,20250315
748,-79.340421,35.211247,20250116,20250124
749,-103.328336,41.445037,20250317,20250324
750,-111.411217,38.974025,20250303,20250320
751,-71.591721,27.819956,20250209,20250313
752,-71.072922,45.269757,20250320,20250320
753,-113.617769,41.108551,20250316,20250326
754,-113.434451,43.536918,20250112,20250114
755,-71.247461,45.449643,20250318,20250325
756,-101.913409,47.388587,20250228,20250318
757,-115.617149,48.657152,20250214,20250224
758,-87.992138,38.474359,20250116,20250310
759,-77.23224,27.819291,20250223,20250309
760,-103.365092,30.067994,20250129,20250227
761,-102.831811,41.707378,20250208,20250316
762,-114.4774,29.047823,20250119,20250309
763,-102.501208,49.05259,20250106,20250111
764,-84.211528,42.793704,20250107,20250303
765,-85.32415,28.570045,20250211,20250303
766,-85.964472,35.501962,20250127,20250313
767,-88.552591,31.232279,20250326,20250328
768,-124.114829,42.014213,20250125,20250318
769,-121.694282,27.879212,20250329,20250330
770,-123.423467,42.370238,20250215,20250313
771,-69.096288,32.301388,20250116,20250306
772,-106.021499,44.188575,20250105,20250120
773,-103.189702,41.037485,20250311,20250318
774,-108.561165,48.995432,20250203,20250203
775,-96.460132,32.986215,20250228,20250315
776,-122.25311,24.831052,20250302,20250309
777,-80.474671,39.22599,20250118,20250217
778,-85.735928,24.697711,20250308,20250322
779,-123.024425,38.047516,20250222,20250228
780,-103.621485,25.848799,20250321,20250322
781,-112.923371,37.049779,20250201,20250208
782,-88.71834,45.714963,20250222,20250329
783,-98.353899,35.043513,20250309,20250313
784,-109.339785,42.097521,20250320,20250322
785,-79.533493,28.84587,20250314,20250316
786,-68.4075,41.378098,20250201,20250203
787,-114.27643,37.841583,20250310,20250314
788,-118.30002,43.099843,20250319,20250324
789,-119.115542,30.018019,20250319,20250320
790,-95.5824,38.477659,20250207,20250324
791,-98.420099,40.292143,20250211,20250221
792,-121.898801,44.914629,20250325,20250329
793,-78.709179,37.979086,20250128,20250305
794,-78.186971,29.216776,20250324,20250325
795,-100.683167,27.300594,20250211,20250316
796,-119.52423,26.115467,20250326,20250329
797,-97.204268,41.380256,20250228,20250305
798,-83.669666,37.185263,20250118,20250310
799,-114.166155,40.236072,20250203,20250328
800,-114.694747,29.520304,20250330,20250330
801,-79.885298,46.352827,20250311,20250312
802,-74.039722,47.232379,20250106,20250220
803,-123.269788,31.230919,20250313,20250321
804,-115.342161,28.134404,20250318,20250331
805,-121.558837,30.247045,20250104,20250228
806,-91.675325,41.598311,20250205,20250208
807,-121.145744,43.953884,20250203,20250214
808,-90.484946,40.343253,20250130,20250216
809,-84.160037,25.450503,20250331,20250331
810,-91.001939,39.093889,20250309,20250314
811,-70.616435,45.438713,20250310,20250316
812,-121.381107,28.100424,20250202,20250206
813,-110.306318,43.13774,20250328,20250328
814,-80.135784,25.277353,20250312,20250312
815,-104.934463,36.190937,20250312,20250322
816,-96.270006,43.935637,20250120,20250225
817,-93.294114,45.443937,20250206,20250331
818,-67.841034,37.425124,20250305,20250330
819,-104.452102,42.369107,20250103,20250124
820,-117.633481,29.12543,20250325,20250325
821,-91.315155,30.339564,20250223,20250330
822,-70.08051,41.429494,20250219,20250320
823,-102.788437,34.722523,20250124,20250325
824,-117.763139,27.484947,20250225,20250307
825,-105.202819,42.910441,20250223,20250310
826,-88.860224,33.569164,20250120,20250204
827,-116.651427,33.350292,20250305,20250324
828,-119.61741,29.984187,20250127,20250316
829,-105.543505,28.12015,20250109,20250113
830,-120.943753,35.874455,20250208,20250322
831,-113.804797,27.297489,20250124,20250312
832,-91.759683,36.723299,20250123,20250126
833,-110.771809,26.062812,20250329,20250329
834,-69.874627,45.490346,20250128,20250220
835,-84.441674,48.045332,20250106,20250110
836,-103.132247,28.041697,20250227,20250318
837,-116.378818,37.490152,20250307,20250329
838,-96.853442,39.765963,20250316,20250316
839,-113.25366,38.302172,20250302,20250311
840,-109.734741,27.145435,20250314,20250327
841,-74.887869,43.844756,20250325,20250330
842,-96.844748,49.302157,20250322,20250322
843,-93.51857,45.869103,20250101,20250225
844,-97.965608,48.041195,20250123,20250128
845,-73.625525,33.786467,20250308,20250310
846,-90.232466,35.370068,20250124,20250308
847,-74.480751,44.099706,20250211,20250316
848,-100.214166,42.407743,20250116,20250127
849,-68.230855,37.012392,20250116,20250323
850,-108.103641,47.873791,20250124,20250218
851,-122.771053,30.866805,20250307,20250322
852,-90.774281,46.331798,20250330,20250331
853,-124.91385,35.186141,20250121,20250302
854,-85.035951,44.142848,20250218,20250310
855,-74.579986,32.897385,20250211,20250321
856,-93.122287,44.972173,20250309,20250324
857,-94.7214,44.665044,20250102,20250203
858,-108.982719,39.138077,20250305,20250314
859,-85.017663,29.865672,20250202,20250225
860,-112.862388,45.164362,20250318,20250331
861,-78.997981,34.814103,20250208,20250318
862,-72.099362,42.412317,20250107,20250216
863,-99.892965,27.845991,20250301,20250322
864,-74.790108,38.414433,20250118,20250305
865,-92.479385,33.884829,20250206,20250315
866,-74.715703,41.752134,20250223,20250228
867,-104.563807,27.202191,20250220,20250328
868,-103.935879,42.789418,20250222,20250227
869,-73.748311,37.120078,20250101,20250306
870,-68.678152,45.035625,20250211,20250311
871,-105.874057,24.98671,20250121,20250327
872,-69.154408,46.814448,20250216,20250319
873,-94.650668,36.719698,20250215,20250227
874,-122.07752,44.357217,20250204,20250303
875,-113.969634,30.506593,20250217,20250218
876,-95.348966,30.634727,20250226,20250308
877,-89.048063,30.91547,20250106,20250131
878,-112.442807,45.38786,20250320,20250327
879,-91.868088,30.160166,20250319,20250321
880,-103.402738,36.255349,20250311,20250324
881,-74.64758,43.990664,20250314,20250330
882,-81.799227,30.399944,20250218,20250225
883,-67.732878,32.237653,20250324,20250327
884,-118.65281,39.799562,20250115,20250123
885,-112.702204,44.222599,20250217,20250321
886,-93.553254,41.927373,20250208,20250303
887,-101.153807,45.761216,20250104,20250126
888,-112.415982,40.804308,20250109,20250122
889,-119.707562,33.252509,20250316,20250328
890,-121.812278,45.256325,20250225,20250308
891,-112.606057,35.453445,20250209,20250211
892,-118.488235,44.74034,20250121,20250327
893,-75.216435,40.725864,20250125,20250207
894,-110.038345,29.852663,20250106,20250317
895,-80.507879,46.247527,20250221,20250331
896,-67.901477,25.765107,20250315,20250320
897,-117.862757,38.203486,20250223,20250311
898,-93.571277,36.526919,20250303,20250320
899,-75.280647,36.965711,20250130,20250303
900,-111.927669,48.883062,20250101,20250301
901,-114.974459,44.452538,20250202,20250301
902,-112.350818,48.963227,20250326,20250326
903,-103.655783,28.23564,20250323,20250326
904,-103.469435,41.709361,20250226,20250320
905,-123.565582,31.028411,20250213,20250309
906,-113.880047,27.47464,20250127,20250318
907,-107.943952,40.451887,20250103,20250205
908,-114.57203,28.37132,20250313,20250317
909,-123.738904,35.021106,20250205,20250314
910,-95.320783,36.105427,20250117,20250313
911,-105.854475,28.194311,20250305,20250325
912,-79.333512,35.643453,20250314,20250324
913,-120.439507,43.669498,20250226,20250322
914,-102.580322,35.699344,20250120,20250307
915,-93.010941,25.116229,20250319,20250325
916,-104.086409,33.769333,20250128,20250309
917,-78.019216,45.436866,20250320,20250328
918,-105.60814,35.687033,20250221,20250315
919,-108.84796,46.727638,20250310,20250323
920,-106.985239,32.926582,20250304,20250329
921,-120.621667,41.907948,20250303,20250324
922,-77.170724,40.271837,20250304,20250314
923,-119.997737,35.514241,20250130,20250321
924,-73.533599,40.330547,20250221,20250305
925,-97.343734,45.832107,20250223,20250227
926,-106.49186,40.18116,20250226,20250318
927,-83.682318,46.048001,20250214,20250324
928,-112.827705,32.792177,20250204,20250326
929,-123.519031,45.424313,20250306,20250328
930,-85.982942,25.714168,20250216,20250216
931,-68.440796,27.39978,20250103,20250314
932,-68.769635,40.780708,20250118,20250207
933,-111.797801,26.01648,20250106,20250301
934,-111.698535,45.857608,20250122,20250204
935,-79.036566,31.300977,20250111,20250116
936,-113.383456,30.480349,20250101,20250106
937,-118.563534,38.160492,20250312,20250315
938,-87.404363,27.01141,20250217,20250304
939,-80.66757,42.522344,20250107,20250328
940,-78.204285,33.374968,20250108,20250117
941,-85.507107,45.859939,20250125,20250220
942,-89.567998,39.598077,20250328,20250331
943,-124.895734,32.974357,20250131,20250320
944,-68.180629,36.045856,20250314,20250320
945,-124.058492,30.312455,20250224,20250322
946,-114.647799,43.579311,20250227,20250322
947,-77.630853,27.65732,20250106,20250109
948,-107.55902,27.061873,20250217,20250318
949,-88.167918,31.046229,20250311,20250316
950,-99.190436,29.477094,20250209,20250217
951,-124.621223,38.54727,20250207,20250327
952,-94.88406,46.747273,20250326,20250329
953,-120.3064,31.412049,20250227,20250325
954,-84.000141,47.941413,20250101,20250221
955,-101.321126,25.610288,20250109,20250124
956,-102.502363,36.269938,20250207,20250224
957,-83.906638,38.156527,20250210,20250303
958,-100.539895,27.867493,20250301,20250327
959,-85.224686,43.818465,20250206,20250309
960,-116.539984,45.121026,20250202,20250203
961,-75.301903,35.04136,20250227,20250321
962,-95.947934,42.217099,20250203,20250324
963,-110.963955,32.472827,20250210,20250214
964,-103.521066,42.213607,20250328,20250328
965,-120.769858,47.697904,20250114,20250222
966,-97.873468,28.489472,20250213,20250226
967,-111.89601,40.524078,20250105,20250323
968,-72.351556,27.177872,20250320,20250323
969,-113.397973,40.672087,20250105,20250208
970,-99.370532,35.919834,20250303,20250309
971,-96.537972,37.904862,20250109,20250121
972,-121.593605,24.960399,20250207,20250224
973,-76.473297,48.87837,20250304,20250328
974,-80.818851,24.702197,20250304,20250328
975,-94.677794,46.83072,20250124,20250127
976,-110.965828,33.120869,20250123,20250227
977,-75.786803,24.469038,20250327,20250329
978,-112.907446,44.185374,20250116,20250123
979,-86.974388,42.806894,20250317,20250330
980,-105.053371,35.462153,20250322,20250322
981,-97.04561,25.219187,20250119,20250119
982,-67.510278,39.710316,20250208,20250217
983,-97.754947,39.349747,20250315,20250331
984,-77.619257,29.680079,20250108,20250310
985,-113.57546,34.449138,20250104,20250225
986,-93.598276,41.690512,20250110,20250224
987,-100.531013,46.992447,20250315,20250328
988,-119.426052,34.622086,20250123,20250202
989,-92.144937,34.873947,20250112,20250211
990,-75.329611,26.070965,20250306,20250307
991,-84.451855,27.132402,20250104,20250309
992,-112.485476,40.487267,20250329,20250329
993,-73.647981,34.000153,20250228,20250311
994,-81.377688,38.823297,20250310,20250313
995,-91.213959,34.447211,20250326,20250328
996,-117.842275,47.504402,20250208,20250329
997,-91.832099,25.812092,20250204,20250216
998,-79.64814,45.160416,20250201,20250309
999,-110.788584,36.30542,20250326,20250329
1000,-108.683953,35.600657,20250306,20250315
